date,pm2_5,air_temperature,air_humidity,is_primary_outlier,T,P0,P,U,DD,Ff,VV
2024-09-20 23:00:00,24.05,13.843833,75.39416613333333,False,10.0,746.9,758.2,82.0,8.0,1.0,10.0
2024-09-21 00:00:00,11.783333333333333,13.145333116666666,76.48366556666666,False,12.0,746.9,758.2,82.0,0.0,4.0,10.0
2024-09-21 01:00:00,12.383333333333333,11.96166645,81.49533255,False,10.0,746.4,757.7,88.0,1.0,4.0,10.0
2024-09-21 02:00:00,11.016666666666667,11.077833041666667,83.33616601666667,False,10.0,746.9,758.2,82.0,1.0,5.0,10.0
2024-09-21 03:00:00,12.816666666666666,10.550666383333333,85.22249873333334,False,9.0,746.8,758.2,87.0,0.0,6.0,10.0
2024-09-21 04:00:00,11.783333333333333,10.113833,87.01333231666666,False,9.0,746.8,758.2,87.0,0.0,6.0,10.0
2024-09-21 05:00:00,,,,False,9.0,747.6,759.0,87.0,0.0,5.0,10.0
2024-09-21 06:00:00,,,,False,8.0,748.2,759.7,87.0,0.0,5.0,10.0
2024-09-21 07:00:00,,,,False,9.0,749.1,760.5,87.0,0.0,5.0,10.0
2024-09-21 08:00:00,,,,False,11.0,749.2,760.5,77.0,0.0,5.0,10.0
2024-09-21 09:00:00,9.466666666666667,13.943166283333333,69.10383230000001,False,14.0,749.3,760.5,67.0,0.0,5.0,10.0
2024-09-21 10:00:00,7.633333333333334,16.393499783333333,57.321665974999995,False,16.0,750.0,761.2,55.0,0.0,5.0,10.0
2024-09-21 11:00:00,7.75,17.565166383333334,51.690665816666666,False,18.0,750.1,761.2,49.0,1.0,6.0,10.0
2024-09-21 12:00:00,7.3,19.832666383333333,44.56149945,False,19.0,750.2,761.2,46.0,0.0,5.0,10.0
2024-09-21 13:00:00,6.083333333333333,20.905666366666665,40.90399971666667,False,19.0,750.2,761.2,43.0,0.0,6.0,10.0
2024-09-21 14:00:00,6.133333333333334,21.008499833333335,41.79299948333333,False,19.0,750.2,761.2,40.0,0.0,6.0,10.0
2024-09-21 15:00:00,5.75,19.905999716666667,42.687832650000004,False,20.0,750.2,761.2,38.0,0.0,5.0,10.0
2024-09-21 16:00:00,6.966666666666667,19.56183306666667,43.21333271666666,False,19.0,750.2,761.2,37.0,1.0,5.0,10.0
2024-09-21 17:00:00,8.35,18.101333150000002,48.07149904999999,False,18.0,750.1,761.2,46.0,2.0,3.0,10.0
2024-09-21 18:00:00,15.75,16.232333041666667,55.02316581666666,False,14.0,750.0,761.2,59.0,2.0,2.0,10.0
2024-09-21 19:00:00,17.616666666666667,14.895666433333334,61.177998699999996,False,11.0,749.8,761.2,72.0,6.0,2.0,10.0
2024-09-21 20:00:00,29.633333333333333,13.712833091666665,69.83233188333334,False,9.0,749.8,761.2,76.0,6.0,2.0,10.0
2024-09-21 21:00:00,34.7,13.007999608333334,71.96133205,False,9.0,749.8,761.2,76.0,6.0,2.0,10.0
2024-09-21 22:00:00,53.36666666666667,12.596332991666666,71.20833265,False,7.0,749.7,761.2,87.0,6.0,4.0,10.0
2024-09-21 23:00:00,57.96666666666667,11.897833066666667,73.7439988,False,6.0,749.6,761.2,93.0,15.0,3.0,10.0
2024-09-22 00:00:00,44.833333333333336,11.783833083333333,72.43283238333333,False,7.0,749.0,760.5,87.0,15.0,3.0,10.0
2024-09-22 01:00:00,24.366666666666667,11.946166366666667,68.94883238333334,False,7.0,749.0,760.5,87.0,15.0,3.0,10.0
2024-09-22 02:00:00,33.06666666666667,11.554666566666667,71.55816543333334,False,7.0,749.0,760.5,87.0,15.0,3.0,10.0
2024-09-22 03:00:00,37.31666666666667,11.542666558333334,72.38049863333335,False,7.0,748.2,759.7,87.0,15.0,3.0,10.0
2024-09-22 04:00:00,24.566666666666666,11.3156664,73.37283223333334,False,8.0,748.2,759.7,87.0,15.0,3.0,10.0
2024-09-22 05:00:00,21.666666666666668,10.984999775,74.89849908333333,False,8.0,747.6,759.0,87.0,15.0,3.0,10.0
2024-09-22 06:00:00,15.883333333333333,11.266499775,72.21033268333333,False,8.0,747.6,759.0,87.0,15.0,3.0,10.0
2024-09-22 07:00:00,14.583333333333334,11.587166408333333,70.80683295,False,9.0,747.6,759.0,82.0,15.0,2.0,10.0
2024-09-22 08:00:00,11.233333333333333,12.964999683333334,65.18199896666667,False,11.0,747.7,759.0,77.0,15.0,3.0,10.0
2024-09-22 09:00:00,5.45,15.6626665,57.630665783333335,False,15.0,747.8,759.0,59.0,6.0,3.0,10.0
2024-09-22 10:00:00,1.85,19.032333008333335,43.075499325,False,18.0,747.9,759.0,46.0,2.0,3.0,10.0
2024-09-22 11:00:00,1.2333333333333334,21.306999733333335,32.4313329,False,21.0,747.3,758.2,29.0,2.0,4.0,10.0
2024-09-22 12:00:00,1.2666666666666666,23.646166366666666,24.73199963333333,False,23.0,746.9,757.7,23.0,2.0,6.0,10.0
2024-09-22 13:00:00,1.2833333333333334,24.62649981666667,22.305999783333334,False,24.0,746.1,756.9,19.0,1.0,7.0,10.0
2024-09-22 14:00:00,1.5166666666666666,24.62333295,21.3356665,False,24.0,746.1,756.9,16.0,1.0,7.0,10.0
2024-09-22 15:00:00,1.1666666666666667,23.113333133333335,23.156166466666665,False,23.0,746.1,756.9,19.0,1.0,7.0,10.0
2024-09-22 16:00:00,1.6666666666666667,22.44266628333333,25.680832950000003,False,23.0,746.1,756.9,20.0,0.0,5.0,10.0
2024-09-22 17:00:00,2.3333333333333335,20.723999733333336,31.5036662,False,20.0,746.0,756.9,33.0,2.0,3.0,10.0
2024-09-22 18:00:00,3.1666666666666665,18.491333066666666,34.19649966666667,False,16.0,745.8,756.9,42.0,2.0,3.0,10.0
2024-09-22 19:00:00,1.7833333333333334,17.75349975,34.295832866666665,False,12.0,745.7,756.9,54.0,3.0,3.0,10.0
2024-09-22 20:00:00,2.533333333333333,16.856666433333334,37.026999599999996,False,11.0,745.6,756.9,54.0,2.0,2.0,10.0
2024-09-22 21:00:00,9.616666666666667,15.256499783333334,43.1161661,False,8.0,745.5,756.9,71.0,6.0,3.0,10.0
2024-09-22 22:00:00,20.333333333333332,14.747166283333334,43.386999466666666,False,7.5,745.15,756.55,73.5,6.0,4.0,10.0
2024-09-22 23:00:00,8.083333333333334,14.286499733333333,43.826665983333335,False,7.0,744.8,756.2,76.0,6.0,5.0,10.0
2024-09-23 00:00:00,3.4833333333333334,13.97266645,45.43349931666667,False,7.0,744.8,756.2,71.0,6.0,3.0,10.0
2024-09-23 01:00:00,4.216666666666667,13.58633305,47.69108241666667,False,7.0,744.8,756.2,71.0,6.0,3.0,10.0
2024-09-23 02:00:00,5.216666666666667,12.955166358333335,51.6624993,False,7.0,744.0,755.4,71.0,6.0,3.0,10.0
2024-09-23 03:00:00,6.658333333333333,13.0116664125,53.2199992,False,7.0,744.0,755.4,71.0,3.0,4.0,10.0
2024-09-23 04:00:00,7.25,12.888166358333333,55.538499183333336,False,8.0,744.0,755.4,71.0,3.0,4.0,10.0
2024-09-23 05:00:00,6.218023255813954,13.391408661724807,56.25529578934109,False,10.0,744.1,755.4,62.0,3.0,5.0,10.0
2024-09-23 06:00:00,5.186046511627907,13.894650965116279,56.97209239534884,False,13.0,744.2,755.4,55.0,2.0,7.0,10.0
2024-09-23 07:00:00,5.05,14.546999675,58.832999083333334,False,14.0,745.0,756.2,55.0,1.0,7.0,10.0
2024-09-23 08:00:00,2.225,13.815332966666666,64.5101658,False,14.0,745.0,756.2,59.0,0.0,7.0,10.0
2024-09-23 09:00:00,2.925,11.129499708333332,78.62974853333334,False,13.0,746.5,757.7,67.0,4.0,8.0,10.0
2024-09-23 10:00:00,1.5083333333333333,12.133582983333334,65.824915675,False,11.0,746.4,757.7,82.0,4.0,6.0,10.0
2024-09-23 11:00:00,1.1833333333333333,13.090083016666666,54.14099926666667,False,13.0,747.0,758.2,59.0,0.0,7.0,10.0
2024-09-23 12:00:00,1.575,15.31858285,42.9380828,False,14.0,747.8,759.0,41.0,0.0,8.0,10.0
2024-09-23 13:00:00,1.1416666666666666,16.273416458333333,39.94774953333333,False,15.0,747.8,759.0,42.0,0.0,7.0,10.0
2024-09-23 14:00:00,,,,False,15.0,747.8,759.0,39.0,0.0,8.0,10.0
2024-09-23 15:00:00,,,,False,15.0,747.8,759.0,34.0,0.0,6.0,10.0
2024-09-23 16:00:00,,,,False,15.0,747.8,759.0,36.0,0.0,6.0,10.0
2024-09-23 17:00:00,,,,False,14.0,747.8,759.0,36.0,0.0,4.0,10.0
2024-09-23 18:00:00,,,,False,11.0,747.7,759.0,47.0,0.0,3.0,10.0
2024-09-23 19:00:00,,,,False,8.0,748.2,759.7,57.0,0.0,2.0,10.0
2024-09-23 20:00:00,,,,False,7.0,748.2,759.7,61.0,2.0,2.0,10.0
2024-09-23 21:00:00,,,,False,5.0,748.1,759.7,76.0,3.0,3.0,10.0
2024-09-23 22:00:00,,,,False,3.0,748.8,760.5,81.0,14.0,1.0,10.0
2024-09-23 23:00:00,1.9166666666666667,7.649166503333333,69.23716575,False,5.0,749.6,761.2,76.0,4.0,3.0,10.0
2024-09-24 00:00:00,1.5166666666666666,7.32949987,69.73416588333333,False,4.0,749.6,761.2,81.0,4.0,3.0,10.0
2024-09-24 01:00:00,1.8666666666666667,6.518499905,73.16199878333333,False,4.0,750.3,762.0,81.0,0.0,3.0,10.0
2024-09-24 02:00:00,1.4333333333333333,5.583166595,75.7729991,False,4.0,750.3,762.0,81.0,0.0,4.0,10.0
2024-09-24 03:00:00,1.2333333333333334,4.9169166141666665,76.45741566666668,False,2.0,750.3,762.0,87.0,1.0,3.0,10.0
2024-09-24 04:00:00,1.6166666666666667,4.07916662,79.69183225,False,0.0,751.0,762.8,87.0,2.0,4.0,10.0
2024-09-24 05:00:00,,,,False,-1.0,750.9,762.8,93.0,3.0,2.0,10.0
2024-09-24 06:00:00,,,,False,-1.0,750.9,762.8,93.0,3.0,2.0,10.0
2024-09-24 07:00:00,,,,False,3.0,751.8,763.5,87.0,2.0,3.0,10.0
2024-09-24 08:00:00,,,,False,8.0,752.0,763.5,62.0,0.0,5.0,10.0
2024-09-24 09:00:00,,,,False,10.0,752.1,763.5,50.0,1.0,7.0,10.0
2024-09-24 10:00:00,1.9,12.074666466666667,41.05383275,False,12.0,752.2,763.5,41.0,0.0,7.0,10.0
2024-09-24 11:00:00,1.2916666666666667,12.3429164125,39.848749383333335,False,13.0,752.2,763.5,33.0,0.0,8.0,10.0
2024-09-24 12:00:00,1.3,13.616833025,36.310832766666664,False,12.0,752.2,763.5,38.0,0.0,7.0,10.0
2024-09-24 13:00:00,1.2333333333333334,13.9091664,36.17483298333333,False,12.0,752.2,763.5,35.0,0.0,7.0,10.0
2024-09-24 14:00:00,1.5555555555555556,14.10518500925926,35.473981055555555,False,13.0,752.2,763.5,33.0,0.0,8.0,10.0
2024-09-24 15:00:00,1.525,13.584249699999999,35.59783295,False,14.0,752.2,763.5,33.0,0.0,7.0,10.0
2024-09-24 16:00:00,1.4333333333333333,13.033333041666667,38.09883263333334,False,13.0,752.2,763.5,31.0,0.0,8.0,10.0
2024-09-24 17:00:00,1.3833333333333333,11.964166466666667,41.1769995,False,12.0,752.2,763.5,38.0,0.0,6.0,10.0
2024-09-24 18:00:00,4.433333333333334,10.411666483333333,47.56466588333333,False,9.0,752.8,764.3,43.0,0.0,4.0,10.0
2024-09-24 19:00:00,14.95,8.960333125,52.31349938333334,False,7.0,752.7,764.3,53.0,0.0,3.0,10.0
2024-09-24 20:00:00,11.716666666666667,8.097833218333333,56.66033238333333,False,5.0,752.7,764.3,66.0,0.0,2.0,10.0
2024-09-24 21:00:00,5.833333333333333,7.009499881666667,61.73849933333334,False,5.0,753.3,765.0,66.0,0.0,3.0,10.0
2024-09-24 22:00:00,7.083333333333333,6.319999895,65.65666616666667,False,4.0,753.3,765.0,70.0,4.0,3.0,10.0
2024-09-24 23:00:00,3.7666666666666666,5.425666623333333,70.03399918333334,False,3.0,753.3,765.0,75.0,4.0,4.0,10.0
2024-09-25 00:00:00,8.866666666666667,4.732999943333334,72.58333193333333,False,2.0,753.2,765.0,81.0,4.0,3.0,10.0
2024-09-25 01:00:00,8.416666666666666,4.051166595,76.82216578333333,False,1.0,753.2,765.0,87.0,0.0,2.0,10.0
2024-09-25 02:00:00,1.3166666666666667,3.2124999566666665,82.00383213333333,False,0.0,753.9,765.8,87.0,0.0,2.0,10.0
2024-09-25 03:00:00,1.5,2.6714998783333335,80.7414989,False,0.0,753.9,765.8,87.0,0.0,2.0,10.0
2024-09-25 04:00:00,1.9333333333333333,2.3156666216666664,81.03399895000001,False,-1.0,753.9,765.8,93.0,0.0,1.0,10.0
2024-09-25 05:00:00,,,,False,-2.0,753.8,765.8,93.0,0.0,2.0,10.0
2024-09-25 06:00:00,,,,False,-2.0,754.6,766.6,100.0,0.0,2.0,10.0
2024-09-25 07:00:00,,,,False,0.0,754.7,766.6,93.0,2.0,2.0,10.0
2024-09-25 08:00:00,,,,False,3.0,754.8,766.6,81.0,1.0,3.0,10.0
2024-09-25 09:00:00,,,,False,7.0,755.0,766.6,61.0,1.0,4.0,10.0
2024-09-25 10:00:00,1.4416666666666667,10.470666450000001,44.0884159,False,10.0,755.1,766.6,43.0,0.0,5.0,10.0
2024-09-25 11:00:00,1.3666666666666667,11.222999708333333,38.9318329,False,12.0,755.2,766.6,35.0,0.0,5.0,10.0
2024-09-25 12:00:00,1.1166666666666667,12.489166399999998,37.38916628333333,False,11.0,755.2,766.6,35.0,5.0,7.0,10.0
2024-09-25 13:00:00,1.2833333333333334,13.317333083333333,35.985666,False,12.0,754.4,765.8,38.0,4.0,6.0,10.0
2024-09-25 14:00:00,1.3833333333333333,13.226999658333334,34.624332833333334,False,13.0,753.7,765.0,33.0,4.0,6.0,10.0
2024-09-25 15:00:00,1.175,12.503582999999999,37.05883298333333,False,11.0,753.6,765.0,38.0,4.0,5.0,10.0
2024-09-25 16:00:00,1.35,12.1374998,40.08699948333334,False,12.0,753.6,765.0,35.0,0.0,5.0,10.0
2024-09-25 17:00:00,5.716666666666667,11.107499791666667,45.5596662,False,11.0,753.6,765.0,38.0,0.0,5.0,10.0
2024-09-25 18:00:00,6.166666666666667,9.901999833333333,51.118332816666666,False,8.0,753.5,765.0,50.0,0.0,3.0,10.0
2024-09-25 19:00:00,15.95,9.408999808333334,53.18199915,False,6.0,753.4,765.0,57.0,1.0,2.0,10.0
2024-09-25 20:00:00,13.316666666666666,8.879166475,56.20983255,False,5.0,753.3,765.0,66.0,0.0,1.0,10.0
2024-09-25 21:00:00,6.7,8.311166524999999,59.020165600000006,False,4.0,753.3,765.0,75.0,1.0,3.0,10.0
2024-09-25 22:00:00,7.05,7.830166523333333,61.589999066666664,False,5.0,753.3,765.0,70.0,1.0,2.0,10.0
2024-09-25 23:00:00,10.116666666666667,7.517333170000001,64.55916593333333,False,5.0,752.7,764.3,70.0,0.0,2.0,10.0
2024-09-26 00:00:00,11.65,7.508666468333333,66.50899936666666,False,4.0,752.6,764.3,75.0,4.0,2.0,10.0
2024-09-26 01:00:00,9.183333333333334,6.657833194999999,72.38166604999999,False,5.0,752.7,764.3,76.0,8.0,2.0,10.0
2024-09-26 02:00:00,3.15,5.396833273333333,78.46349951666666,False,4.0,752.6,764.3,81.0,8.0,2.0,10.0
2024-09-26 03:00:00,17.7,4.978166591666667,81.11066555000001,False,2.0,752.5,764.3,93.0,7.0,0.0,10.0
2024-09-26 04:00:00,22.883333333333333,5.628833279999999,80.57349875,False,0.0,752.4,764.3,93.0,5.0,1.0,10.0
2024-09-26 05:00:00,15.229802259887006,5.699670847627118,79.57861302754237,False,1.0,752.5,764.3,93.0,2.0,1.0,10.0
2024-09-26 06:00:00,7.576271186440678,5.770508415254237,78.58372730508475,False,2.0,753.2,765.0,93.0,4.0,1.0,10.0
2024-09-26 07:00:00,11.033333333333333,6.072833236666667,73.4819986,False,3.0,753.3,765.0,93.0,7.0,0.0,10.0
2024-09-26 08:00:00,2.3333333333333335,7.261333228333333,64.35899945,False,7.0,753.4,765.0,66.0,4.0,3.0,10.0
2024-09-26 09:00:00,1.3,8.214666458333333,55.408332566666665,False,8.0,753.5,765.0,57.0,4.0,5.0,10.0
2024-09-26 10:00:00,1.3333333333333333,9.03983315,50.3858329,False,9.0,753.5,765.0,46.0,4.0,5.0,10.0
2024-09-26 11:00:00,1.8833333333333333,8.930999891666666,54.68533266666667,False,9.0,753.5,765.0,46.0,5.0,5.0,10.0
2024-09-26 12:00:00,1.3666666666666667,8.67799984,56.069332233333334,False,9.0,753.5,765.0,50.0,4.0,5.0,10.0
2024-09-26 13:00:00,1.2833333333333334,9.320999833333333,48.956832733333336,False,8.0,753.5,765.0,57.0,0.0,3.0,10.0
2024-09-26 14:00:00,1.45,9.911166475,38.92966625,False,9.0,754.3,765.8,43.0,10.0,6.0,10.0
2024-09-26 15:00:00,1.4666666666666666,8.850833175,38.87683271666666,False,9.0,754.3,765.8,37.0,4.0,7.0,10.0
2024-09-26 16:00:00,1.3333333333333333,8.537999891666667,38.08499968333333,False,9.0,754.3,765.8,34.0,5.0,7.0,10.0
2024-09-26 17:00:00,6.866666666666666,7.496666524999999,39.97533273333333,False,7.0,754.2,765.8,37.0,4.0,5.0,10.0
2024-09-26 18:00:00,10.0,6.197166578333333,47.89283266666666,False,4.0,754.9,766.6,45.0,4.0,4.0,10.0
2024-09-26 19:00:00,17.916666666666668,5.41749997,53.45516576666667,False,4.0,755.6,767.3,52.0,5.0,5.0,10.0
2024-09-26 20:00:00,19.583333333333332,5.005999971666667,56.7589991,False,2.0,755.5,767.3,60.0,5.0,3.0,10.0
2024-09-26 21:00:00,11.3,4.998999936666666,57.820665866666666,False,3.0,756.3,768.1,60.0,0.0,3.0,10.0
2024-09-26 22:00:00,14.716666666666667,5.327833318333333,57.9574993,False,3.0,756.3,768.1,65.0,0.0,3.0,10.0
2024-09-26 23:00:00,17.233333333333334,5.392833283333333,59.8376656,False,4.0,756.4,768.1,61.0,4.0,2.0,10.0
2024-09-27 00:00:00,9.3,5.2504999450000005,62.41583265,False,4.0,756.4,768.1,65.0,4.0,3.0,10.0
2024-09-27 01:00:00,3.9,5.146499915000001,66.36333251666666,False,4.0,756.4,768.1,70.0,4.0,1.0,10.0
2024-09-27 02:00:00,2.9,4.92716659,67.62799923333333,False,4.0,756.4,768.1,70.0,4.0,3.0,10.0
2024-09-27 03:00:00,2.2666666666666666,4.833333276666667,69.08599888333333,False,3.0,756.3,768.1,75.0,0.0,2.0,10.0
2024-09-27 04:00:00,1.2666666666666666,4.901999925,69.39183266666667,False,3.0,756.3,768.1,75.0,0.0,2.0,10.0
2024-09-27 05:00:00,,,,False,3.0,756.3,768.1,81.0,1.0,3.0,10.0
2024-09-27 06:00:00,,,,False,4.0,757.1,768.9,70.0,0.0,3.0,10.0
2024-09-27 07:00:00,,,,False,4.0,757.1,768.9,75.0,0.0,4.0,10.0
2024-09-27 08:00:00,,,,False,4.0,757.8,769.6,75.0,0.0,4.0,10.0
2024-09-27 09:00:00,,,,False,5.0,757.9,769.6,66.0,0.0,5.0,10.0
2024-09-27 10:00:00,1.55,7.434666575,54.1154991,False,7.0,758.0,769.6,57.0,0.0,4.0,10.0
2024-09-27 11:00:00,1.45,8.46933325,44.657832766666665,False,8.0,758.0,769.6,40.0,0.0,4.0,10.0
2024-09-27 12:00:00,1.2,10.637166416666666,39.51474938333333,False,8.0,758.0,769.6,40.0,0.0,4.0,10.0
2024-09-27 13:00:00,1.9,11.528999774999999,35.70599925,False,8.0,758.0,769.6,43.0,4.0,5.0,10.0
2024-09-27 14:00:00,1.2333333333333334,10.939666558333332,33.73299943333333,False,10.0,758.1,769.6,35.0,5.0,6.0,10.0
2024-09-27 15:00:00,1.3,9.900666416666667,35.564499749999996,False,10.0,758.1,769.6,32.0,4.0,5.0,10.0
2024-09-27 16:00:00,1.3666666666666667,9.951666408333333,38.848332766666665,False,10.0,758.9,770.4,32.0,4.0,5.0,10.0
2024-09-27 17:00:00,7.15,9.249833108333332,44.2114994,False,9.0,758.8,770.4,37.0,4.0,4.0,10.0
2024-09-27 18:00:00,25.216666666666665,8.203666555,51.2509996,False,6.0,759.4,771.1,49.0,0.0,2.0,10.0
2024-09-27 19:00:00,30.383333333333333,7.010499891666667,59.94341589166667,False,2.0,759.2,771.1,70.0,14.0,1.0,10.0
2024-09-27 20:00:00,77.375,5.941999923333333,65.3134154,False,2.0,759.2,771.1,75.0,6.0,2.0,10.0
2024-09-27 21:00:00,42.666666666666664,6.416833209999999,64.60449895,False,1.0,759.2,771.1,70.0,15.0,2.0,10.0
2024-09-27 22:00:00,37.416666666666664,6.404833263333333,68.99233201666667,False,1.0,760.0,771.9,81.0,15.0,2.0,10.0
2024-09-27 23:00:00,81.15,5.54083328,73.08049890000001,False,1.0,760.0,771.9,81.0,15.0,3.0,10.0
2024-09-28 00:00:00,170.2,4.7169999449999995,77.15666566666667,False,0.0,759.1,771.1,80.0,16.0,3.0,10.0
2024-09-28 01:00:00,86.9,4.777666553333333,75.40533241666667,False,0.0,759.9,771.9,93.0,16.0,3.0,10.0
2024-09-28 02:00:00,31.7,5.223166631666667,72.67099911666668,False,0.0,759.9,771.9,87.0,16.0,2.0,10.0
2024-09-28 03:00:00,18.366666666666667,5.964333271666666,70.11033223333334,False,0.0,759.9,771.9,87.0,16.0,3.0,10.0
2024-09-28 04:00:00,21.25,6.283666548333334,69.45249878333334,False,3.0,760.1,771.9,81.0,17.0,3.0,10.0
2024-09-28 05:00:00,15.958333333333334,6.016249918333333,72.188498825,False,3.0,760.1,771.9,87.0,17.0,2.0,10.0
2024-09-28 06:00:00,15.316666666666666,6.0028332650000005,70.47716584999999,False,2.0,760.8,772.7,87.0,17.0,4.0,10.0
2024-09-28 07:00:00,13.108333333333333,7.18433321,62.8861659,False,4.0,761.6,773.4,75.0,17.0,3.0,10.0
2024-09-28 08:00:00,12.816666666666666,8.607499835,58.547998916666664,False,7.0,761.7,773.4,61.0,16.0,3.0,10.0
2024-09-28 09:00:00,4.616666666666666,10.221333175000002,52.385499116666665,False,10.0,762.3,773.9,50.0,16.0,4.0,10.0
2024-09-28 10:00:00,1.7,11.391333,48.818332250000005,False,12.0,762.4,773.9,41.0,15.0,4.0,10.0
2024-09-28 11:00:00,3.1333333333333333,12.422166449999999,47.62999933333333,False,12.0,762.4,773.9,41.0,15.0,4.0,10.0
2024-09-28 12:00:00,9.15,15.134832975,41.262499416666664,False,13.0,762.4,773.9,41.0,15.0,4.0,10.0
2024-09-28 13:00:00,7.966666666666667,16.6043332,37.57533286666667,False,13.0,762.4,773.9,38.0,15.0,3.0,10.0
2024-09-28 14:00:00,8.883333333333333,16.033666391666667,38.1566663,False,14.0,762.5,773.9,39.0,6.0,3.0,10.0
2024-09-28 15:00:00,7.141666666666667,14.438583099999999,41.33516626666667,False,14.0,763.3,774.7,36.0,15.0,3.0,10.0
2024-09-28 16:00:00,5.466666666666667,13.953166375,41.93316591666667,False,14.0,763.3,774.7,33.0,17.0,2.0,10.0
2024-09-28 17:00:00,14.816666666666666,12.813166408333334,44.1464994,False,11.0,763.1,774.7,47.0,16.0,3.0,10.0
2024-09-28 18:00:00,21.666666666666668,11.5361664,46.84199951666667,False,7.0,763.8,775.5,61.0,17.0,4.0,10.0
2024-09-28 19:00:00,13.2,10.4953331,46.501332383333335,False,6.0,763.7,775.5,61.0,17.0,4.0,10.0
2024-09-28 20:00:00,14.283333333333333,9.581999808333334,46.915332516666666,False,6.0,763.7,775.5,57.0,17.0,4.0,10.0
2024-09-28 21:00:00,9.5,9.378666525,45.3655823,False,5.0,763.7,775.5,57.0,17.0,5.0,10.0
2024-09-28 22:00:00,7.666666666666667,9.092333075,45.295999433333336,False,6.0,764.4,776.2,53.0,16.0,4.0,10.0
2024-09-28 23:00:00,3.475,8.581416458333333,47.39333273333333,False,4.0,764.3,776.2,61.0,16.0,4.0,10.0
2024-09-29 00:00:00,2.3833333333333333,8.197999808333332,47.7939993,False,3.0,763.6,775.5,65.0,16.0,4.0,10.0
2024-09-29 01:00:00,4.491666666666666,7.5958332099999994,50.298832575,False,3.0,763.6,775.5,65.0,16.0,4.0,10.0
2024-09-29 02:00:00,4.216666666666667,6.58699989,56.03633263333334,False,2.0,763.6,775.5,70.0,15.0,3.0,10.0
2024-09-29 03:00:00,4.1,6.13966653,60.088499250000005,False,2.0,764.2,776.2,70.0,16.0,2.0,10.0
2024-09-29 04:00:00,4.083333333333333,6.025333215000001,62.05516546666667,False,2.0,763.6,775.5,75.0,16.0,3.0,10.0
2024-09-29 05:00:00,,,,False,1.0,764.2,776.2,75.0,15.0,3.0,10.0
2024-09-29 06:00:00,,,,False,1.0,764.2,776.2,81.0,15.0,2.0,10.0
2024-09-29 07:00:00,,,,False,4.0,764.3,776.2,65.0,6.0,3.0,10.0
2024-09-29 08:00:00,,,,False,7.0,764.5,776.2,61.0,6.0,4.0,10.0
2024-09-29 09:00:00,,,,False,12.0,764.7,776.2,51.0,6.0,4.0,10.0
2024-09-29 10:00:00,,,,False,14.0,764.7,776.2,44.0,6.0,5.0,10.0
2024-09-29 11:00:00,,,,False,16.0,764.8,776.2,42.0,6.0,5.0,10.0
2024-09-29 12:00:00,,,,False,17.0,764.2,775.5,37.0,3.0,5.0,10.0
2024-09-29 13:00:00,,,,False,18.0,764.2,775.5,40.0,3.0,4.0,10.0
2024-09-29 14:00:00,,,,False,18.0,763.4,774.7,37.0,3.0,4.0,10.0
2024-09-29 15:00:00,,,,False,19.0,763.5,774.7,37.0,3.0,4.0,10.0
2024-09-29 16:00:00,9.415094339622641,17.852263943396228,45.22264092452831,False,18.0,763.4,774.7,40.0,3.0,4.0,10.0
2024-09-29 17:00:00,,,,False,15.0,763.3,774.7,48.0,6.0,4.0,10.0
2024-09-29 18:00:00,,,,False,10.0,763.1,774.7,67.0,15.0,4.0,10.0
2024-09-29 19:00:00,,,,False,10.0,763.1,774.7,67.0,15.0,4.0,10.0
2024-09-29 20:00:00,,,,False,11.0,762.4,773.9,58.0,15.0,4.0,10.0
2024-09-29 21:00:00,,,,False,10.0,762.3,773.9,62.0,6.0,4.0,10.0
2024-09-29 22:00:00,15.183333333333334,12.6008331,51.38199921666667,False,9.0,762.3,773.9,62.0,6.0,4.0,10.0
2024-09-29 23:00:00,,,,False,9.0,762.3,773.9,58.0,6.0,4.0,10.0
2024-09-30 00:00:00,,,,False,7.0,761.7,773.4,61.0,6.0,3.0,10.0
2024-09-30 01:00:00,,,,False,6.0,761.7,773.4,66.0,15.0,3.0,10.0
2024-09-30 02:00:00,,,,False,5.0,760.9,772.7,66.0,15.0,3.0,10.0
2024-09-30 03:00:00,,,,False,4.0,760.9,772.7,70.0,15.0,3.0,10.0
2024-09-30 04:00:00,,,,False,4.0,760.9,772.7,75.0,15.0,4.0,10.0
2024-09-30 05:00:00,,,,False,4.0,760.9,772.7,75.0,6.0,4.0,10.0
2024-09-30 06:00:00,24.051724137931036,9.11586197413793,76.81017106896552,False,3.0,760.8,772.7,81.0,6.0,3.0,10.0
2024-09-30 07:00:00,29.75,9.403999883333334,76.9216661,False,5.0,760.9,772.7,81.0,6.0,2.0,10.0
2024-09-30 08:00:00,28.783333333333335,10.225166425,74.84233231666667,False,8.0,761.1,772.7,76.0,6.0,2.0,10.0
2024-09-30 09:00:00,21.2,12.814833075,64.93416536666668,False,11.0,761.2,772.7,72.0,2.0,3.0,10.0
2024-09-30 10:00:00,10.616666666666667,16.71533305,49.73349938333333,False,15.0,761.3,772.7,51.0,2.0,4.0,10.0
2024-09-30 11:00:00,5.766666666666667,19.931833016666666,37.432832733333335,False,18.0,760.7,771.9,43.0,2.0,5.0,10.0
