date,pm2_5,air_temperature,air_humidity,is_primary_outlier,T,P0,P,U,DD,Ff,VV,hour,season,AQI,AQI_Category,AQI_Color
2024-09-07 22:00:00,5.166666666666667,13.259165775,80.73449933333333,False,11.0,752.1,763.5,88.0,3.0,2.0,10.0,22,3,22,Good,#00E400
2024-09-07 23:00:00,15.066666666666666,13.149499816666667,84.29533196666667,False,11.0,752.1,763.5,88.0,2.0,3.0,10.0,23,3,57,Moderate,#FFFF00
2024-09-08 00:00:00,9.283333333333331,13.038666475,85.81899901666667,False,12.0,752.2,763.5,88.0,6.0,2.0,10.0,0,3,39,Good,#00E400
2024-09-08 01:00:00,8.208333333333334,12.662916508333332,86.12166574999999,False,11.0,752.1,763.5,88.0,3.0,3.0,10.0,1,3,35,Good,#00E400
2024-09-08 02:00:00,10.7,11.843499908333332,85.9431657,False,10.0,752.1,763.5,94.0,2.0,3.0,10.0,2,3,45,Good,#00E400
2024-09-08 03:00:00,12.283333333333331,11.550999858333334,87.65299876666667,False,10.0,752.1,763.5,94.0,2.0,2.0,10.0,3,3,51,Moderate,#FFFF00
2024-09-08 04:00:00,14.633333333333333,10.914833108333331,91.23683165,False,10.0,752.9,764.3,94.0,1.0,3.0,10.0,4,3,56,Moderate,#FFFF00
2024-09-08 05:00:00,14.583333333333334,10.714833191666663,94.05733161666669,False,10.0,752.9,764.3,94.0,0.0,3.0,10.0,5,3,56,Moderate,#FFFF00
2024-09-08 06:00:00,17.166666666666668,10.825333075,92.50016581666668,False,10.0,752.9,764.3,88.0,0.0,4.0,10.0,6,3,62,Moderate,#FFFF00
2024-09-08 07:00:00,15.866666666666667,12.066833125,88.72933233333333,False,11.0,752.9,764.3,88.0,0.0,3.0,10.0,7,3,59,Moderate,#FFFF00
2024-09-08 08:00:00,15.45,13.072666283333332,84.6184985,False,13.0,753.7,765.0,77.0,0.0,4.0,10.0,8,3,58,Moderate,#FFFF00
2024-09-08 09:00:00,19.116666666666667,13.70033305,81.36633218333333,False,14.0,754.5,765.8,72.0,0.0,5.0,10.0,9,3,66,Moderate,#FFFF00
2024-09-08 10:00:00,17.033333333333335,14.630499833333332,77.36866586666666,False,14.0,754.5,765.8,72.0,0.0,5.0,10.0,10,3,62,Moderate,#FFFF00
2024-09-08 11:00:00,14.0,15.394832933333332,74.75799886666667,False,15.0,754.5,765.8,68.0,0.0,6.0,10.0,11,3,55,Moderate,#FFFF00
2024-09-08 12:00:00,10.6,15.398833041666668,75.74783263333333,False,16.0,754.6,765.8,68.0,4.0,5.0,10.0,12,3,45,Good,#00E400
2024-09-08 13:00:00,8.216666666666667,15.6249996,74.02816564999999,False,16.0,754.6,765.8,68.0,4.0,5.0,10.0,13,3,35,Good,#00E400
2024-09-08 14:00:00,9.75,16.538499783333332,69.56666576666666,False,16.0,754.6,765.8,68.0,4.0,6.0,10.0,14,3,41,Good,#00E400
2024-09-08 15:00:00,10.95,17.017416583333333,68.5581657,False,16.0,754.6,765.8,68.0,4.0,5.0,10.0,15,3,46,Good,#00E400
2024-09-08 16:00:00,15.833333333333334,16.9639999,70.35133211666667,False,17.0,754.6,765.8,59.0,0.0,5.0,10.0,16,3,59,Moderate,#FFFF00
2024-09-08 17:00:00,8.433333333333334,16.373999816666664,74.00466511666667,False,17.0,754.6,765.8,64.0,5.0,3.0,10.0,17,3,36,Good,#00E400
2024-09-08 18:00:00,25.03333333333333,15.1621664,80.75099885,False,14.0,754.5,765.8,82.0,5.0,2.0,10.0,18,3,79,Moderate,#FFFF00
2024-09-08 19:00:00,20.85,14.332333066666669,84.96966571666667,False,13.0,754.5,765.8,88.0,14.0,1.0,10.0,19,3,70,Moderate,#FFFF00
2024-09-08 20:00:00,15.525,13.73308315,88.65033226666667,False,13.0,755.2,766.6,88.0,2.0,2.0,10.0,20,3,58,Moderate,#FFFF00
2024-09-08 21:00:00,21.45,14.069833175,86.36399865,False,12.0,755.2,766.6,94.0,2.0,2.0,10.0,21,3,71,Moderate,#FFFF00
2024-09-08 22:00:00,16.883333333333333,13.622499758333332,88.75499848333334,False,11.0,755.2,766.6,94.0,1.0,2.0,10.0,22,3,61,Moderate,#FFFF00
2024-09-08 23:00:00,8.45,13.67733315,88.45266615,False,11.0,754.4,765.8,94.0,2.0,2.0,10.0,23,3,36,Good,#00E400
2024-09-09 00:00:00,8.283333333333333,13.12166635,90.7259982,False,11.0,754.4,765.8,94.0,3.0,3.0,10.0,0,3,35,Good,#00E400
2024-09-09 01:00:00,11.15,12.896999858333334,91.9923319,False,11.0,754.4,765.8,94.0,1.0,2.0,10.0,1,3,47,Good,#00E400
2024-09-09 02:00:00,8.433333333333334,13.070833116666668,90.86599846666668,False,11.0,754.4,765.8,94.0,0.0,2.0,10.0,2,3,36,Good,#00E400
2024-09-09 03:00:00,6.783333333333333,12.933999891666668,91.33966465,False,11.0,754.4,765.8,94.0,3.0,2.0,10.0,3,3,29,Good,#00E400
2024-09-09 04:00:00,7.583333333333333,12.7859997,92.3484991,False,10.0,754.3,765.8,100.0,6.0,2.0,10.0,4,3,32,Good,#00E400
2024-09-09 05:00:00,8.166666666666666,12.5219997,93.45258193333332,False,11.0,754.4,765.8,94.0,2.0,2.0,10.0,5,3,34,Good,#00E400
2024-09-09 06:00:00,6.933333333333334,12.440999583333332,92.92316563333334,False,10.0,754.3,765.8,94.0,3.0,2.0,10.0,6,3,29,Good,#00E400
2024-09-09 07:00:00,5.616666666666666,13.24866645,90.1348319,False,13.0,754.5,765.8,88.0,1.0,3.0,10.0,7,3,24,Good,#00E400
2024-09-09 08:00:00,2.333333333333333,15.039499708333333,83.14416565,False,15.0,755.3,766.6,77.0,1.0,4.0,10.0,8,3,10,Good,#00E400
2024-09-09 09:00:00,2.183333333333333,16.832999816666668,71.28533241666668,False,17.0,755.4,766.6,68.0,4.0,4.0,10.0,9,3,9,Good,#00E400
2024-09-09 10:00:00,2.98443969396514,,,False,19.0,755.5,766.6,56.0,4.0,4.0,10.0,10,3,13,Good,#00E400
2024-09-09 11:00:00,4.943912237753587,,,False,18.0,755.4,766.6,49.0,0.0,5.0,10.0,11,3,21,Good,#00E400
2024-09-09 12:00:00,12.14555490710513,,,False,18.0,755.4,766.6,56.0,4.0,5.0,10.0,12,3,51,Moderate,#FFFF00
2024-09-09 13:00:00,14.16787849807407,,,False,20.0,755.5,766.6,49.0,1.0,4.0,10.0,13,3,55,Moderate,#FFFF00
2024-09-09 14:00:00,11.263907506396702,,,False,19.0,755.5,766.6,49.0,5.0,5.0,10.0,14,3,47,Good,#00E400
2024-09-09 15:00:00,22.826238603516664,,,False,20.0,755.5,766.6,49.0,5.0,4.0,10.0,15,3,74,Moderate,#FFFF00
2024-09-09 16:00:00,43.792083115134446,,,False,19.0,755.5,766.6,56.0,5.0,3.0,10.0,16,3,122,Unhealthy for Sensitive Groups,#FF7E00
2024-09-09 17:00:00,31.2832485875372,,,False,19.0,755.5,766.6,52.0,0.0,3.0,10.0,17,3,92,Moderate,#FFFF00
2024-09-09 18:00:00,20.89167340645826,,,False,18.0,755.4,766.6,60.0,0.0,2.0,10.0,18,3,70,Moderate,#FFFF00
2024-09-09 19:00:00,12.567233687227764,,,False,15.0,755.3,766.6,77.0,2.0,2.0,10.0,19,3,52,Moderate,#FFFF00
2024-09-09 20:00:00,9.266666666666667,15.844666383333331,71.46933218333334,False,13.0,755.9,767.3,82.0,3.0,2.0,10.0,20,3,39,Good,#00E400
2024-09-09 21:00:00,11.693765799432692,,,False,12.0,755.9,767.3,88.0,3.0,1.0,10.0,21,3,49,Good,#00E400
2024-09-09 22:00:00,67.75711840373401,,,False,10.0,756.6,768.1,94.0,3.0,2.0,10.0,22,3,157,Unhealthy,#FF0000
2024-09-09 23:00:00,109.06939089428052,,,False,11.0,756.6,768.1,94.0,3.0,1.0,10.0,23,3,179,Unhealthy,#FF0000
2024-09-10 00:00:00,67.04917027243019,,,False,10.0,756.6,768.1,100.0,7.0,0.0,10.0,0,3,157,Unhealthy,#FF0000
2024-09-10 01:00:00,20.087020964019505,,,False,10.0,756.6,768.1,94.0,6.0,2.0,10.0,1,3,68,Moderate,#FFFF00
2024-09-10 02:00:00,71.95478531278464,,,False,10.0,756.6,768.1,94.0,6.0,1.0,10.0,2,3,160,Unhealthy,#FF0000
2024-09-10 03:00:00,34.84807725456502,,,False,10.0,755.8,767.3,94.0,7.0,0.0,10.0,3,3,100,Moderate,#FFFF00
2024-09-10 04:00:00,35.47159533105891,,,False,11.0,756.6,768.1,94.0,7.0,0.0,10.0,4,3,101,Moderate,#FFFF00
2024-09-10 05:00:00,35.69905306860676,,,False,11.0,756.6,768.1,94.0,6.0,1.0,10.0,5,3,101,Unhealthy for Sensitive Groups,#FF7E00
2024-09-10 06:00:00,37.01015255219873,,,False,11.0,756.6,768.1,94.0,2.0,2.0,10.0,6,3,105,Unhealthy for Sensitive Groups,#FF7E00
2024-09-10 07:00:00,23.193766306129977,,,False,12.0,757.5,768.9,94.0,2.0,1.0,10.0,7,3,75,Moderate,#FFFF00
2024-09-10 08:00:00,49.91799334906632,,,False,13.0,757.5,768.9,88.0,14.0,1.0,10.0,8,3,137,Unhealthy for Sensitive Groups,#FF7E00
2024-09-10 09:00:00,36.63271078305237,,,False,15.0,757.6,768.9,77.0,1.0,2.0,10.0,9,3,104,Unhealthy for Sensitive Groups,#FF7E00
2024-09-10 10:00:00,40.36503494746916,,,False,17.0,757.7,768.9,73.0,1.0,3.0,10.0,10,3,113,Unhealthy for Sensitive Groups,#FF7E00
2024-09-10 11:00:00,23.74839685309988,,,False,19.0,757.7,768.9,60.0,1.0,2.0,10.0,11,3,76,Moderate,#FFFF00
2024-09-10 12:00:00,19.85774117445975,,,False,21.0,757.0,768.1,53.0,1.0,2.0,10.0,12,3,68,Moderate,#FFFF00
2024-09-10 13:00:00,44.72472893107532,,,False,21.0,756.2,767.3,50.0,0.0,3.0,10.0,13,3,124,Unhealthy for Sensitive Groups,#FF7E00
2024-09-10 14:00:00,34.55182945979538,,,False,21.0,756.2,767.3,50.0,4.0,3.0,10.0,14,3,99,Moderate,#FFFF00
2024-09-10 15:00:00,46.33322320908612,,,False,21.0,756.2,767.3,46.0,5.0,3.0,10.0,15,3,128,Unhealthy for Sensitive Groups,#FF7E00
2024-09-10 16:00:00,40.22779122580808,,,False,22.0,756.3,767.3,44.0,14.0,1.0,10.0,16,3,113,Unhealthy for Sensitive Groups,#FF7E00
2024-09-10 17:00:00,9.183333333333334,20.114499666666667,63.51483235,False,21.0,756.2,767.3,53.0,13.0,2.0,10.0,17,3,39,Good,#00E400
2024-09-10 18:00:00,18.08333333333333,19.59216638333333,66.90799926666666,False,18.0,756.1,767.3,73.0,11.0,2.0,10.0,18,3,64,Moderate,#FFFF00
2024-09-10 19:00:00,30.666666666666668,19.326166366666666,70.13866578333334,False,17.0,756.1,767.3,83.0,12.0,1.0,10.0,19,3,91,Moderate,#FFFF00
2024-09-10 20:00:00,35.8125,18.873333041666665,71.986874,False,16.0,756.8,768.1,83.0,12.0,2.0,10.0,20,3,102,Unhealthy for Sensitive Groups,#FF7E00
2024-09-10 21:00:00,36.74166666666667,18.476749833333333,74.30416571666666,False,16.0,756.1,767.3,83.0,12.0,1.0,10.0,21,3,104,Unhealthy for Sensitive Groups,#FF7E00
2024-09-10 22:00:00,19.183333333333334,16.801666533333336,84.80616523333333,False,16.0,756.8,768.1,83.0,11.0,1.0,10.0,22,3,66,Moderate,#FFFF00
2024-09-10 23:00:00,14.283333333333331,15.991333141666669,89.12666558333333,False,15.0,756.8,768.1,88.0,11.0,5.0,10.0,23,3,56,Moderate,#FFFF00
2024-09-11 00:00:00,9.958333333333334,15.268583066666668,88.47999888333334,False,15.0,756.8,768.1,94.0,11.0,4.0,10.0,0,3,42,Good,#00E400
2024-09-11 01:00:00,7.866666666666666,14.203833016666666,89.51383265,False,14.0,756.8,768.1,94.0,9.0,5.0,10.0,1,3,33,Good,#00E400
2024-09-11 02:00:00,4.883333333333334,13.582666483333332,87.10233199999999,False,13.0,756.7,768.1,94.0,9.0,5.0,10.0,2,3,21,Good,#00E400
2024-09-11 03:00:00,3.4166666666666665,13.33466635,84.90849888333334,False,13.0,756.7,768.1,88.0,9.0,5.0,10.0,3,3,14,Good,#00E400
2024-09-11 04:00:00,3.816666666666667,13.204999616666669,83.49666574999999,False,13.0,757.5,768.9,82.0,9.0,6.0,10.0,4,3,16,Good,#00E400
2024-09-11 05:00:00,1.85,13.1008331,83.08299861666666,False,13.0,757.5,768.9,82.0,9.0,6.0,10.0,5,3,8,Good,#00E400
2024-09-11 06:00:00,8.866666666666667,13.036333016666669,80.88866596666666,False,13.0,757.85,769.25,82.0,8.5,5.5,10.0,6,3,37,Good,#00E400
2024-09-11 07:00:00,14.1,12.542833125,83.34683193333333,False,13.0,758.2,769.6,82.0,8.0,5.0,10.0,7,3,55,Moderate,#FFFF00
2024-09-11 08:00:00,6.233333333333333,12.910166341666669,81.07549891666667,False,12.0,758.2,769.6,88.0,8.0,4.0,10.0,8,3,26,Good,#00E400
2024-09-11 09:00:00,8.716666666666667,13.317166375,79.62716551666668,False,13.0,759.0,770.4,77.0,8.0,5.0,10.0,9,3,37,Good,#00E400
2024-09-11 10:00:00,4.516666666666667,14.033999775000002,76.18583244999999,False,14.0,759.0,770.4,72.0,8.0,5.0,10.0,10,3,19,Good,#00E400
2024-09-11 11:00:00,10.65,15.611666333333334,72.12949873333334,False,14.0,759.0,770.4,77.0,8.0,5.0,10.0,11,3,45,Good,#00E400
2024-09-11 12:00:00,5.85,16.397499783333334,66.9184992,False,15.0,759.1,770.4,72.0,8.0,4.0,10.0,12,3,25,Good,#00E400
2024-09-11 13:00:00,7.225933776963235,,,False,16.0,759.1,770.4,59.0,9.0,6.0,10.0,13,3,30,Good,#00E400
2024-09-11 14:00:00,8.30393935714222,,,False,18.0,759.2,770.4,49.0,11.0,7.0,10.0,14,3,35,Good,#00E400
2024-09-11 15:00:00,5.977015275144041,,,False,18.0,759.2,770.4,46.0,9.0,7.0,10.0,15,3,25,Good,#00E400
2024-09-11 16:00:00,11.775675175171648,,,False,17.0,759.1,770.4,49.0,8.0,6.0,10.0,16,3,50,Good,#00E400
2024-09-11 17:00:00,10.090730877064424,,,False,16.0,759.8,771.1,48.0,8.0,6.0,10.0,17,3,43,Good,#00E400
2024-09-11 18:00:00,21.001652991793904,,,False,13.0,759.7,771.1,63.0,8.0,4.0,10.0,18,3,70,Moderate,#FFFF00
2024-09-11 19:00:00,6.516666666666667,13.304333016666668,65.20258251666667,False,11.0,760.4,771.9,72.0,8.0,4.0,10.0,19,3,27,Good,#00E400
2024-09-11 20:00:00,9.766666666666667,12.573999866666666,70.55383248333332,False,11.0,760.4,771.9,72.0,9.0,4.0,10.0,20,3,41,Good,#00E400
2024-09-11 21:00:00,2.7666666666666666,11.830833166666668,75.64083260000001,False,11.0,761.2,772.7,72.0,9.0,5.0,10.0,21,3,12,Good,#00E400
2024-09-11 22:00:00,2.4166666666666665,11.51349965,74.33699906666668,False,10.0,761.1,772.7,76.0,9.0,4.0,10.0,22,3,10,Good,#00E400
2024-09-11 23:00:00,2.35,10.425666416666669,78.18766548333333,False,9.0,761.1,772.7,82.0,9.0,5.0,10.0,23,3,10,Good,#00E400
2024-09-12 00:00:00,2.75,9.529999758333334,81.81516506666667,False,8.0,761.1,772.7,87.0,9.0,5.0,10.0,0,3,12,Good,#00E400
2024-09-12 01:00:00,2.8,8.754999858333333,83.5369989,False,7.0,761.0,772.7,93.0,9.0,4.0,10.0,1,3,12,Good,#00E400
2024-09-12 02:00:00,14.844031617758343,,,False,7.0,761.0,772.7,87.0,9.0,3.0,10.0,2,3,57,Moderate,#FFFF00
2024-09-12 03:00:00,28.055393229898428,,,False,6.0,761.0,772.7,87.0,9.0,4.0,10.0,3,3,85,Moderate,#FFFF00
2024-09-12 04:00:00,36.77298113303678,,,False,6.0,761.0,772.7,87.0,9.0,5.0,10.0,4,3,104,Unhealthy for Sensitive Groups,#FF7E00
2024-09-12 05:00:00,46.31186090731927,,,False,5.0,760.9,772.7,93.0,8.0,4.0,10.0,5,3,128,Unhealthy for Sensitive Groups,#FF7E00
2024-09-12 06:00:00,23.73542736991238,,,False,6.0,761.0,772.7,87.0,8.0,5.0,10.0,6,3,76,Moderate,#FFFF00
2024-09-12 07:00:00,20.722567122605422,,,False,8.0,761.1,772.7,82.0,9.0,4.0,10.0,7,3,69,Moderate,#FFFF00
2024-09-12 08:00:00,22.682026972326604,,,False,11.0,761.2,772.7,67.0,8.0,5.0,10.0,8,3,74,Moderate,#FFFF00
2024-09-12 09:00:00,72.77156149617943,,,False,13.0,761.3,772.7,59.0,9.0,7.0,10.0,9,3,160,Unhealthy,#FF0000
2024-09-12 10:00:00,14.549522910203851,,,False,12.0,761.2,772.7,54.0,9.0,8.0,10.0,10,3,56,Moderate,#FFFF00
2024-09-12 11:00:00,13.891476064033252,,,False,12.0,760.4,771.9,51.0,8.0,7.0,10.0,11,3,55,Moderate,#FFFF00
2024-09-12 12:00:00,22.935906277485252,,,False,13.0,759.7,771.1,47.0,9.0,7.0,10.0,12,3,74,Moderate,#FFFF00
2024-09-12 13:00:00,56.071083394448245,,,False,15.0,759.8,771.1,45.0,8.0,8.0,10.0,13,3,151,Unhealthy,#FF0000
2024-09-12 14:00:00,46.59875770811093,,,False,15.0,759.1,770.4,45.0,8.0,8.0,10.0,14,3,129,Unhealthy for Sensitive Groups,#FF7E00
2024-09-12 15:00:00,31.501420161522013,,,False,16.0,759.1,770.4,39.0,8.0,8.0,10.0,15,3,92,Moderate,#FFFF00
2024-09-12 16:00:00,32.191215323279,,,False,15.0,759.1,770.4,42.0,8.0,9.0,10.0,16,3,94,Moderate,#FFFF00
2024-09-12 17:00:00,40.74372889567919,,,False,14.0,758.2,769.6,44.0,8.0,6.0,10.0,17,3,114,Unhealthy for Sensitive Groups,#FF7E00
2024-09-12 18:00:00,15.996821575064914,,,False,11.0,758.1,769.6,58.0,8.0,4.0,10.0,18,3,59,Moderate,#FFFF00
2024-09-12 19:00:00,26.55811402698868,,,False,9.0,758.0,769.6,66.0,8.0,4.0,10.0,19,3,82,Moderate,#FFFF00
2024-09-12 20:00:00,17.100970586773755,,,False,7.0,758.0,769.6,76.0,8.0,4.0,10.0,20,3,62,Moderate,#FFFF00
2024-09-12 21:00:00,23.038232473659672,,,False,6.0,757.9,769.6,81.0,8.0,4.0,10.0,21,3,74,Moderate,#FFFF00
2024-09-12 22:00:00,29.65062968805103,,,False,5.0,757.9,769.6,93.0,8.0,4.0,10.0,22,3,89,Moderate,#FFFF00
2024-09-12 23:00:00,5.6,8.686999908333332,84.4183317,False,5.0,757.2,768.9,93.0,8.0,4.0,10.0,23,3,24,Good,#00E400
2024-09-13 00:00:00,8.016666666666667,8.429999816666667,88.35499811666666,False,6.0,757.2,768.9,87.0,8.0,4.0,10.0,0,3,34,Good,#00E400
2024-09-13 01:00:00,20.075,8.380749875,90.8451653,False,5.0,756.4,768.1,93.0,8.0,4.0,10.0,1,3,68,Moderate,#FFFF00
2024-09-13 02:00:00,53.86666666666667,8.651666475,91.61783218333332,False,6.0,756.4,768.1,93.0,8.0,4.0,10.0,2,3,147,Unhealthy for Sensitive Groups,#FF7E00
2024-09-13 03:00:00,77.36666666666666,8.71683305,92.45399831666668,False,6.0,755.7,767.3,100.0,8.0,4.0,10.0,3,3,163,Unhealthy,#FF0000
2024-09-13 04:00:00,55.46338937951781,,,False,6.0,755.7,767.3,100.0,8.0,3.0,10.0,4,3,151,Unhealthy for Sensitive Groups,#FF7E00
2024-09-13 05:00:00,61.612776384135046,,,False,6.0,755.7,767.3,93.0,8.0,3.0,10.0,5,3,154,Unhealthy,#FF0000
2024-09-13 06:00:00,48.42230580651464,,,False,7.0,755.7,767.3,100.0,8.0,3.0,10.0,6,3,133,Unhealthy for Sensitive Groups,#FF7E00
2024-09-13 07:00:00,60.80779480266652,,,False,9.0,755.8,767.3,94.0,8.0,3.0,10.0,7,3,154,Unhealthy,#FF0000
2024-09-13 08:00:00,23.35,10.406666425,87.1751656,False,9.0,755.8,767.3,94.0,8.0,4.0,10.0,8,3,75,Moderate,#FFFF00
2024-09-13 09:00:00,21.414634146341463,10.734633890243902,84.81487673170732,False,10.0,755.8,767.3,88.0,10.0,4.0,10.0,9,3,71,Moderate,#FFFF00
2024-09-13 10:00:00,16.609756097560975,11.190922518495936,82.37236184891599,False,10.0,755.8,767.3,82.0,8.0,4.0,10.0,10,3,61,Moderate,#FFFF00
2024-09-13 11:00:00,11.804878048780488,11.647211146747969,79.92984696612466,False,11.0,755.9,767.3,77.0,8.0,6.0,10.0,11,3,50,Good,#00E400
2024-09-13 12:00:00,7.0,12.103499775,77.48733208333333,False,12.0,755.2,766.6,67.0,8.0,7.0,10.0,12,3,30,Good,#00E400
2024-09-13 13:00:00,4.8,13.561666425,66.10749890000001,False,11.0,755.2,766.6,82.0,8.0,6.0,10.0,13,3,20,Good,#00E400
2024-09-13 14:00:00,9.341666666666669,16.126416458333335,59.06091581666667,False,13.0,755.2,766.6,63.0,8.0,5.0,10.0,14,3,39,Good,#00E400
2024-09-13 15:00:00,14.166666666666666,16.3798331,62.11349908333333,False,15.0,754.5,765.8,59.0,8.0,6.0,10.0,15,3,55,Moderate,#FFFF00
2024-09-13 16:00:00,16.3,15.939833008333332,66.42649918333333,False,15.0,754.5,765.8,63.0,8.0,5.0,10.0,16,3,60,Moderate,#FFFF00
2024-09-13 17:00:00,19.35,15.13233305,71.57799858333333,False,15.0,754.5,765.8,68.0,8.0,6.0,10.0,17,3,66,Moderate,#FFFF00
2024-09-13 18:00:00,19.98333333333333,14.733166291666668,75.51433231666667,False,14.0,754.5,765.8,72.0,8.0,3.0,10.0,18,3,68,Moderate,#FFFF00
2024-09-13 19:00:00,21.266666666666666,13.815666391666667,80.49766525,False,11.0,754.4,765.8,82.0,10.0,3.0,10.0,19,3,71,Moderate,#FFFF00
2024-09-13 20:00:00,18.866666666666667,13.022999716666668,84.67916570000001,False,11.0,754.4,765.8,88.0,8.0,3.0,10.0,20,3,65,Moderate,#FFFF00
2024-09-13 21:00:00,26.633333333333333,12.553499775,87.60116521666667,False,10.0,754.3,765.8,94.0,8.0,3.0,10.0,21,3,82,Moderate,#FFFF00
2024-09-13 22:00:00,36.63333333333333,12.543166425,87.98183253333333,False,9.0,754.3,765.8,94.0,8.0,3.0,10.0,22,3,104,Unhealthy for Sensitive Groups,#FF7E00
2024-09-13 23:00:00,35.88333333333333,12.543666525,88.54049906666667,False,10.0,753.6,765.0,94.0,5.0,3.0,10.0,23,3,102,Unhealthy for Sensitive Groups,#FF7E00
2024-09-14 00:00:00,30.9,12.419499875,90.23599863333334,False,10.0,753.6,765.0,94.0,4.0,2.0,5.0,0,3,91,Moderate,#FFFF00
2024-09-14 01:00:00,32.65,12.357333175,92.1184988,False,9.0,753.5,765.0,100.0,4.0,2.0,4.5,1,3,95,Moderate,#FFFF00
2024-09-14 02:00:00,36.96666666666667,12.355999716666668,91.51816496666667,False,9.0,753.5,765.0,100.0,4.0,3.0,4.2,2,3,105,Unhealthy for Sensitive Groups,#FF7E00
2024-09-14 03:00:00,33.833333333333336,11.913833183333333,91.75266506666668,False,10.0,753.6,765.0,94.0,8.0,2.0,3.5,3,3,97,Moderate,#FFFF00
2024-09-14 04:00:00,28.03333333333333,11.601499833333332,91.41583236666666,False,8.0,753.5,765.0,100.0,8.0,3.0,3.5,4,3,85,Moderate,#FFFF00
2024-09-14 05:00:00,16.325691309264414,,,False,8.0,753.5,765.0,100.0,10.0,3.0,5.0,5,3,60,Moderate,#FFFF00
2024-09-14 06:00:00,16.42089772046223,,,False,8.0,754.3,765.8,93.0,8.0,3.0,10.0,6,3,60,Moderate,#FFFF00
2024-09-14 07:00:00,11.918476178137016,,,False,9.0,754.3,765.8,87.0,11.0,3.0,10.0,7,3,50,Good,#00E400
2024-09-14 08:00:00,8.757757702138687,,,False,10.0,754.3,765.8,82.0,11.0,3.0,10.0,8,3,37,Good,#00E400
2024-09-14 09:00:00,10.216164582574688,,,False,12.0,754.4,765.8,67.0,11.0,5.0,10.0,9,3,43,Good,#00E400
2024-09-14 10:00:00,19.08501340447044,,,False,15.0,754.5,765.8,59.0,9.0,5.0,10.0,10,3,66,Moderate,#FFFF00
2024-09-14 11:00:00,21.95254018239289,,,False,16.0,754.6,765.8,55.0,9.0,5.0,10.0,11,3,72,Moderate,#FFFF00
2024-09-14 12:00:00,11.616666666666667,18.83649978333333,50.73666585,False,17.0,754.6,765.8,56.0,9.0,5.0,10.0,12,3,49,Good,#00E400
2024-09-14 13:00:00,11.2,20.25583315,46.08783278333333,False,18.0,754.7,765.8,49.0,9.0,5.0,10.0,13,3,47,Good,#00E400
2024-09-14 14:00:00,9.133333333333333,20.087833083333333,45.05183285,False,18.0,754.7,765.8,46.0,9.0,5.0,10.0,14,3,38,Good,#00E400
2024-09-14 15:00:00,14.45,18.823666416666665,48.19183253333333,False,18.0,754.7,765.8,46.0,9.0,5.0,7.0,15,3,56,Moderate,#FFFF00
2024-09-14 16:00:00,11.0,18.59599976666667,50.74699921666667,False,18.0,754.7,765.8,46.0,14.0,1.0,7.0,16,3,46,Good,#00E400
2024-09-14 17:00:00,17.233333333333334,18.08683315,53.23499936666666,False,18.0,754.7,765.8,46.0,9.0,2.0,10.0,17,3,62,Moderate,#FFFF00
2024-09-14 18:00:00,27.841666666666665,16.514999691666667,63.12649941666667,False,15.0,754.5,765.8,59.0,7.0,0.0,10.0,18,3,85,Moderate,#FFFF00
2024-09-14 19:00:00,39.48333333333333,14.885749766666668,71.29758228333334,False,15.0,755.3,766.6,59.0,7.0,0.0,10.0,19,3,111,Unhealthy for Sensitive Groups,#FF7E00
2024-09-14 20:00:00,63.86666666666667,15.064999708333334,70.38383278333335,False,10.0,755.1,766.6,82.0,15.0,1.0,7.0,20,3,155,Unhealthy,#FF0000
2024-09-14 21:00:00,45.25,14.392499658333332,69.75783318333333,False,11.0,755.2,766.6,82.0,7.0,0.0,10.0,21,3,125,Unhealthy for Sensitive Groups,#FF7E00
2024-09-14 22:00:00,23.05,13.587499675,71.34633223333334,False,9.0,755.1,766.6,87.0,15.0,2.0,10.0,22,3,74,Moderate,#FFFF00
2024-09-14 23:00:00,32.083333333333336,13.566249666666666,67.48058278333333,False,8.0,755.0,766.6,93.0,7.0,0.0,10.0,23,3,94,Moderate,#FFFF00
2024-09-15 00:00:00,25.633333333333333,12.889499558333334,71.73783233333333,False,6.0,754.2,765.8,100.0,7.0,0.0,10.0,0,3,80,Moderate,#FFFF00
2024-09-15 01:00:00,26.883333333333333,12.090499666666666,76.30799891666668,False,7.0,754.2,765.8,93.0,7.0,0.0,10.0,1,3,83,Moderate,#FFFF00
2024-09-15 02:00:00,23.35,11.748999775,77.30049858333334,False,8.0,754.3,765.8,87.0,7.0,0.0,10.0,2,3,75,Moderate,#FFFF00
2024-09-15 03:00:00,23.883333333333333,11.396166491666666,78.92399905,False,7.0,754.2,765.8,93.0,7.0,0.0,10.0,3,3,76,Moderate,#FFFF00
2024-09-15 04:00:00,21.58333333333333,11.074666375,83.21966571666667,False,6.0,753.4,765.0,100.0,7.0,0.0,10.0,4,3,71,Moderate,#FFFF00
2024-09-15 05:00:00,21.90833333333333,11.614749727777776,83.53202676666668,False,7.0,753.4,765.0,87.0,7.0,0.0,4.5,5,3,72,Moderate,#FFFF00
2024-09-15 06:00:00,22.23333333333333,12.154833080555555,83.84438781666667,False,6.0,753.4,765.0,93.0,7.0,0.0,10.0,6,3,73,Moderate,#FFFF00
2024-09-15 07:00:00,22.558333333333334,12.694916433333333,84.15674886666667,False,9.0,753.5,765.0,94.0,0.0,1.0,10.0,7,3,73,Moderate,#FFFF00
